"","Phenotype","Population","Parent population","Filename","Center","Sample","Replicate","Cell count","Parent Cell count","Population #"
"721","CD4+CXCR3-CCR6-","CXCR3-CCR6-","CD4+","1349_2_E5_E05.fcs","Yale","1349_2_E5_E05","2","6908","7787","8"
"722","CD4+CXCR3+CCR6-","CXCR3+CCR6-","CD4+","1349_2_E5_E05.fcs","Yale","1349_2_E5_E05","2","567","7787","9"
"723","CD4+CXCR3-CCR6+","CXCR3-CCR6+","CD4+","1349_2_E5_E05.fcs","Yale","1349_2_E5_E05","2","296","7787","10"
"724","CD4+CXCR3+CCR6+","CXCR3+CCR6+","CD4+","1349_2_E5_E05.fcs","Yale","1349_2_E5_E05","2","16","7787","11"
"725","CD8+CXCR3-CCR6-","CXCR3-CCR6-","CD8+","1349_2_E5_E05.fcs","Yale","1349_2_E5_E05","2","4031","5504","12"
"726","CD8+CXCR3+CCR6-","CXCR3+CCR6-","CD8+","1349_2_E5_E05.fcs","Yale","1349_2_E5_E05","2","1252","5504","13"
"727","CD8+CXCR3-CCR6+","CXCR3-CCR6+","CD8+","1349_2_E5_E05.fcs","Yale","1349_2_E5_E05","2","182","5504","14"
"728","CD8+CXCR3+CCR6+","CXCR3+CCR6+","CD8+","1349_2_E5_E05.fcs","Yale","1349_2_E5_E05","2","39","5504","15"
"729","CD4+CD38-DR-","38-DR-","CD4+","1349_2_E5_E05.fcs","Yale","1349_2_E5_E05","2","5606","7787","16"
"730","CD4+CD38+DR-","38+DR-","CD4+","1349_2_E5_E05.fcs","Yale","1349_2_E5_E05","2","1928","7787","17"
"731","CD4+CD38-DR+","38-DR+","CD4+","1349_2_E5_E05.fcs","Yale","1349_2_E5_E05","2","198","7787","18"
"732","CD4+CD38+DR+","38+DR+","CD4+","1349_2_E5_E05.fcs","Yale","1349_2_E5_E05","2","55","7787","19"
"733","CD8+CD38-DR-","38-DR-","CD8+","1349_2_E5_E05.fcs","Yale","1349_2_E5_E05","2","4818","5504","20"
"734","CD8+CD38+DR-","38+DR-","CD8+","1349_2_E5_E05.fcs","Yale","1349_2_E5_E05","2","576","5504","21"
"735","CD8+CD38-DR+","38-DR+","CD8+","1349_2_E5_E05.fcs","Yale","1349_2_E5_E05","2","61","5504","22"
"736","CD8+CD38+DR+","38+DR+","CD8+","1349_2_E5_E05.fcs","Yale","1349_2_E5_E05","2","49","5504","23"
"737","","All cells","","1349_3_E6_E06.fcs","Yale","1349_3_E6_E06","3","67801","","1"
"738","","Lymphocytes","All cells","1349_3_E6_E06.fcs","Yale","1349_3_E6_E06","3","25804","67801","2"
"739","","Singlets","Lymphocytes","1349_3_E6_E06.fcs","Yale","1349_3_E6_E06","3","No FSC-H/W channel","25804","3"
"740","","Live","Singlets","1349_3_E6_E06.fcs","Yale","1349_3_E6_E06","3","24513","25804","4"
"741","CD3+","CD3+","Live","1349_3_E6_E06.fcs","Yale","1349_3_E6_E06","3","18212","24513","5"
"742","CD4+CD8-","CD4+","CD3+","1349_3_E6_E06.fcs","Yale","1349_3_E6_E06","3","9723","18212","6"
"743","CD4-CD8+","CD8+","CD3+","1349_3_E6_E06.fcs","Yale","1349_3_E6_E06","3","6653","18212","7"
"744","CD4+CXCR3-CCR6-","CXCR3-CCR6-","CD4+","1349_3_E6_E06.fcs","Yale","1349_3_E6_E06","3","8912","9723","8"
"745","CD4+CXCR3+CCR6-","CXCR3+CCR6-","CD4+","1349_3_E6_E06.fcs","Yale","1349_3_E6_E06","3","422","9723","9"
"746","CD4+CXCR3-CCR6+","CXCR3-CCR6+","CD4+","1349_3_E6_E06.fcs","Yale","1349_3_E6_E06","3","375","9723","10"
"747","CD4+CXCR3+CCR6+","CXCR3+CCR6+","CD4+","1349_3_E6_E06.fcs","Yale","1349_3_E6_E06","3","14","9723","11"
"748","CD8+CXCR3-CCR6-","CXCR3-CCR6-","CD8+","1349_3_E6_E06.fcs","Yale","1349_3_E6_E06","3","5378","6653","12"
"749","CD8+CXCR3+CCR6-","CXCR3+CCR6-","CD8+","1349_3_E6_E06.fcs","Yale","1349_3_E6_E06","3","1008","6653","13"
"750","CD8+CXCR3-CCR6+","CXCR3-CCR6+","CD8+","1349_3_E6_E06.fcs","Yale","1349_3_E6_E06","3","244","6653","14"
"751","CD8+CXCR3+CCR6+","CXCR3+CCR6+","CD8+","1349_3_E6_E06.fcs","Yale","1349_3_E6_E06","3","23","6653","15"
"752","CD4+CD38-DR-","38-DR-","CD4+","1349_3_E6_E06.fcs","Yale","1349_3_E6_E06","3","6654","9723","16"
"753","CD4+CD38+DR-","38+DR-","CD4+","1349_3_E6_E06.fcs","Yale","1349_3_E6_E06","3","2790","9723","17"
"754","CD4+CD38-DR+","38-DR+","CD4+","1349_3_E6_E06.fcs","Yale","1349_3_E6_E06","3","211","9723","18"
"755","CD4+CD38+DR+","38+DR+","CD4+","1349_3_E6_E06.fcs","Yale","1349_3_E6_E06","3","68","9723","19"
"756","CD8+CD38-DR-","38-DR-","CD8+","1349_3_E6_E06.fcs","Yale","1349_3_E6_E06","3","5679","6653","20"
"757","CD8+CD38+DR-","38+DR-","CD8+","1349_3_E6_E06.fcs","Yale","1349_3_E6_E06","3","696","6653","21"
"758","CD8+CD38-DR+","38-DR+","CD8+","1349_3_E6_E06.fcs","Yale","1349_3_E6_E06","3","183","6653","22"
"759","CD8+CD38+DR+","38+DR+","CD8+","1349_3_E6_E06.fcs","Yale","1349_3_E6_E06","3","95","6653","23"
"760","","All cells","","1369_1_E7_E07.fcs","Yale","1369_1_E7_E07","1","49215","","1"
"761","","Lymphocytes","All cells","1369_1_E7_E07.fcs","Yale","1369_1_E7_E07","1","20422","49215","2"
"762","","Singlets","Lymphocytes","1369_1_E7_E07.fcs","Yale","1369_1_E7_E07","1","No FSC-H/W channel","20422","3"
"763","","Live","Singlets","1369_1_E7_E07.fcs","Yale","1369_1_E7_E07","1","19400","20422","4"
"764","CD3+","CD3+","Live","1369_1_E7_E07.fcs","Yale","1369_1_E7_E07","1","14467","19400","5"
"765","CD4+CD8-","CD4+","CD3+","1369_1_E7_E07.fcs","Yale","1369_1_E7_E07","1","9689","14467","6"
"766","CD4-CD8+","CD8+","CD3+","1369_1_E7_E07.fcs","Yale","1369_1_E7_E07","1","2918","14467","7"
"767","CD4+CXCR3-CCR6-","CXCR3-CCR6-","CD4+","1369_1_E7_E07.fcs","Yale","1369_1_E7_E07","1","8982","9689","8"
"768","CD4+CXCR3+CCR6-","CXCR3+CCR6-","CD4+","1369_1_E7_E07.fcs","Yale","1369_1_E7_E07","1","319","9689","9"
"769","CD4+CXCR3-CCR6+","CXCR3-CCR6+","CD4+","1369_1_E7_E07.fcs","Yale","1369_1_E7_E07","1","369","9689","10"
"770","CD4+CXCR3+CCR6+","CXCR3+CCR6+","CD4+","1369_1_E7_E07.fcs","Yale","1369_1_E7_E07","1","19","9689","11"
"771","CD8+CXCR3-CCR6-","CXCR3-CCR6-","CD8+","1369_1_E7_E07.fcs","Yale","1369_1_E7_E07","1","2264","2918","12"
"772","CD8+CXCR3+CCR6-","CXCR3+CCR6-","CD8+","1369_1_E7_E07.fcs","Yale","1369_1_E7_E07","1","537","2918","13"
"773","CD8+CXCR3-CCR6+","CXCR3-CCR6+","CD8+","1369_1_E7_E07.fcs","Yale","1369_1_E7_E07","1","99","2918","14"
"774","CD8+CXCR3+CCR6+","CXCR3+CCR6+","CD8+","1369_1_E7_E07.fcs","Yale","1369_1_E7_E07","1","18","2918","15"
"775","CD4+CD38-DR-","38-DR-","CD4+","1369_1_E7_E07.fcs","Yale","1369_1_E7_E07","1","3973","9689","16"
"776","CD4+CD38+DR-","38+DR-","CD4+","1369_1_E7_E07.fcs","Yale","1369_1_E7_E07","1","5231","9689","17"
"777","CD4+CD38-DR+","38-DR+","CD4+","1369_1_E7_E07.fcs","Yale","1369_1_E7_E07","1","233","9689","18"
"778","CD4+CD38+DR+","38+DR+","CD4+","1369_1_E7_E07.fcs","Yale","1369_1_E7_E07","1","252","9689","19"
"779","CD8+CD38-DR-","38-DR-","CD8+","1369_1_E7_E07.fcs","Yale","1369_1_E7_E07","1","2509","2918","20"
"780","CD8+CD38+DR-","38+DR-","CD8+","1369_1_E7_E07.fcs","Yale","1369_1_E7_E07","1","333","2918","21"
"781","CD8+CD38-DR+","38-DR+","CD8+","1369_1_E7_E07.fcs","Yale","1369_1_E7_E07","1","51","2918","22"
"782","CD8+CD38+DR+","38+DR+","CD8+","1369_1_E7_E07.fcs","Yale","1369_1_E7_E07","1","25","2918","23"
"783","","All cells","","1369_2_E8_E08.fcs","Yale","1369_2_E8_E08","2","61742","","1"
"784","","Lymphocytes","All cells","1369_2_E8_E08.fcs","Yale","1369_2_E8_E08","2","26328","61742","2"
"785","","Singlets","Lymphocytes","1369_2_E8_E08.fcs","Yale","1369_2_E8_E08","2","No FSC-H/W channel","26328","3"
"786","","Live","Singlets","1369_2_E8_E08.fcs","Yale","1369_2_E8_E08","2","25011","26328","4"
"787","CD3+","CD3+","Live","1369_2_E8_E08.fcs","Yale","1369_2_E8_E08","2","18848","25011","5"
"788","CD4+CD8-","CD4+","CD3+","1369_2_E8_E08.fcs","Yale","1369_2_E8_E08","2","12682","18848","6"
"789","CD4-CD8+","CD8+","CD3+","1369_2_E8_E08.fcs","Yale","1369_2_E8_E08","2","3805","18848","7"
"790","CD4+CXCR3-CCR6-","CXCR3-CCR6-","CD4+","1369_2_E8_E08.fcs","Yale","1369_2_E8_E08","2","11436","12682","8"
"791","CD4+CXCR3+CCR6-","CXCR3+CCR6-","CD4+","1369_2_E8_E08.fcs","Yale","1369_2_E8_E08","2","738","12682","9"
"792","CD4+CXCR3-CCR6+","CXCR3-CCR6+","CD4+","1369_2_E8_E08.fcs","Yale","1369_2_E8_E08","2","489","12682","10"
"793","CD4+CXCR3+CCR6+","CXCR3+CCR6+","CD4+","1369_2_E8_E08.fcs","Yale","1369_2_E8_E08","2","19","12682","11"
"794","CD8+CXCR3-CCR6-","CXCR3-CCR6-","CD8+","1369_2_E8_E08.fcs","Yale","1369_2_E8_E08","2","3073","3805","12"
"795","CD8+CXCR3+CCR6-","CXCR3+CCR6-","CD8+","1369_2_E8_E08.fcs","Yale","1369_2_E8_E08","2","579","3805","13"
"796","CD8+CXCR3-CCR6+","CXCR3-CCR6+","CD8+","1369_2_E8_E08.fcs","Yale","1369_2_E8_E08","2","130","3805","14"
"797","CD8+CXCR3+CCR6+","CXCR3+CCR6+","CD8+","1369_2_E8_E08.fcs","Yale","1369_2_E8_E08","2","23","3805","15"
"798","CD4+CD38-DR-","38-DR-","CD4+","1369_2_E8_E08.fcs","Yale","1369_2_E8_E08","2","5584","12682","16"
"799","CD4+CD38+DR-","38+DR-","CD4+","1369_2_E8_E08.fcs","Yale","1369_2_E8_E08","2","6463","12682","17"
"800","CD4+CD38-DR+","38-DR+","CD4+","1369_2_E8_E08.fcs","Yale","1369_2_E8_E08","2","307","12682","18"
"801","CD4+CD38+DR+","38+DR+","CD4+","1369_2_E8_E08.fcs","Yale","1369_2_E8_E08","2","328","12682","19"
"802","CD8+CD38-DR-","38-DR-","CD8+","1369_2_E8_E08.fcs","Yale","1369_2_E8_E08","2","3277","3805","20"
"803","CD8+CD38+DR-","38+DR-","CD8+","1369_2_E8_E08.fcs","Yale","1369_2_E8_E08","2","461","3805","21"
"804","CD8+CD38-DR+","38-DR+","CD8+","1369_2_E8_E08.fcs","Yale","1369_2_E8_E08","2","40","3805","22"
"805","CD8+CD38+DR+","38+DR+","CD8+","1369_2_E8_E08.fcs","Yale","1369_2_E8_E08","2","27","3805","23"
"806","","All cells","","1369_3_E9_E09.fcs","Yale","1369_3_E9_E09","3","44601","","1"
"807","","Lymphocytes","All cells","1369_3_E9_E09.fcs","Yale","1369_3_E9_E09","3","19015","44601","2"
"808","","Singlets","Lymphocytes","1369_3_E9_E09.fcs","Yale","1369_3_E9_E09","3","No FSC-H/W channel","19015","3"
"809","","Live","Singlets","1369_3_E9_E09.fcs","Yale","1369_3_E9_E09","3","18064","19015","4"
"810","CD3+","CD3+","Live","1369_3_E9_E09.fcs","Yale","1369_3_E9_E09","3","13198","18064","5"
"811","CD4+CD8-","CD4+","CD3+","1369_3_E9_E09.fcs","Yale","1369_3_E9_E09","3","8992","13198","6"
"812","CD4-CD8+","CD8+","CD3+","1369_3_E9_E09.fcs","Yale","1369_3_E9_E09","3","2670","13198","7"
"813","CD4+CXCR3-CCR6-","CXCR3-CCR6-","CD4+","1369_3_E9_E09.fcs","Yale","1369_3_E9_E09","3","8300","8992","8"
"814","CD4+CXCR3+CCR6-","CXCR3+CCR6-","CD4+","1369_3_E9_E09.fcs","Yale","1369_3_E9_E09","3","332","8992","9"
"815","CD4+CXCR3-CCR6+","CXCR3-CCR6+","CD4+","1369_3_E9_E09.fcs","Yale","1369_3_E9_E09","3","351","8992","10"
"816","CD4+CXCR3+CCR6+","CXCR3+CCR6+","CD4+","1369_3_E9_E09.fcs","Yale","1369_3_E9_E09","3","9","8992","11"
"817","CD8+CXCR3-CCR6-","CXCR3-CCR6-","CD8+","1369_3_E9_E09.fcs","Yale","1369_3_E9_E09","3","2043","2670","12"
"818","CD8+CXCR3+CCR6-","CXCR3+CCR6-","CD8+","1369_3_E9_E09.fcs","Yale","1369_3_E9_E09","3","520","2670","13"
"819","CD8+CXCR3-CCR6+","CXCR3-CCR6+","CD8+","1369_3_E9_E09.fcs","Yale","1369_3_E9_E09","3","92","2670","14"
"820","CD8+CXCR3+CCR6+","CXCR3+CCR6+","CD8+","1369_3_E9_E09.fcs","Yale","1369_3_E9_E09","3","15","2670","15"
"821","CD4+CD38-DR-","38-DR-","CD4+","1369_3_E9_E09.fcs","Yale","1369_3_E9_E09","3","3670","8992","16"
"822","CD4+CD38+DR-","38+DR-","CD4+","1369_3_E9_E09.fcs","Yale","1369_3_E9_E09","3","4872","8992","17"
"823","CD4+CD38-DR+","38-DR+","CD4+","1369_3_E9_E09.fcs","Yale","1369_3_E9_E09","3","218","8992","18"
"824","CD4+CD38+DR+","38+DR+","CD4+","1369_3_E9_E09.fcs","Yale","1369_3_E9_E09","3","232","8992","19"
"825","CD8+CD38-DR-","38-DR-","CD8+","1369_3_E9_E09.fcs","Yale","1369_3_E9_E09","3","2289","2670","20"
"826","CD8+CD38+DR-","38+DR-","CD8+","1369_3_E9_E09.fcs","Yale","1369_3_E9_E09","3","297","2670","21"
"827","CD8+CD38-DR+","38-DR+","CD8+","1369_3_E9_E09.fcs","Yale","1369_3_E9_E09","3","59","2670","22"
"828","CD8+CD38+DR+","38+DR+","CD8+","1369_3_E9_E09.fcs","Yale","1369_3_E9_E09","3","25","2670","23"
"829","","All cells","","12828_1_Thelper_E01.fcs","NHLBI","12828_1_Thelper_E01","1","66377","","1"
"830","","Lymphocytes","All cells","12828_1_Thelper_E01.fcs","NHLBI","12828_1_Thelper_E01","1","39579","66377","2"
"831","","Singlets","Lymphocytes","12828_1_Thelper_E01.fcs","NHLBI","12828_1_Thelper_E01","1","37863","39579","3"
"832","","Live","Singlets","12828_1_Thelper_E01.fcs","NHLBI","12828_1_Thelper_E01","1","35969","37863","4"
"833","CD3+","CD3+","Live","12828_1_Thelper_E01.fcs","NHLBI","12828_1_Thelper_E01","1","23261","35969","5"
"834","CD4+CD8-","CD4+","CD3+","12828_1_Thelper_E01.fcs","NHLBI","12828_1_Thelper_E01","1","10755","23261","6"
"835","CD4-CD8+","CD8+","CD3+","12828_1_Thelper_E01.fcs","NHLBI","12828_1_Thelper_E01","1","11330","23261","7"
"836","CD4+CXCR3-CCR6-","CXCR3-CCR6-","CD4+","12828_1_Thelper_E01.fcs","NHLBI","12828_1_Thelper_E01","1","7762","10755","8"
"837","CD4+CXCR3+CCR6-","CXCR3+CCR6-","CD4+","12828_1_Thelper_E01.fcs","NHLBI","12828_1_Thelper_E01","1","2562","10755","9"
"838","CD4+CXCR3-CCR6+","CXCR3-CCR6+","CD4+","12828_1_Thelper_E01.fcs","NHLBI","12828_1_Thelper_E01","1","276","10755","10"
"839","CD4+CXCR3+CCR6+","CXCR3+CCR6+","CD4+","12828_1_Thelper_E01.fcs","NHLBI","12828_1_Thelper_E01","1","155","10755","11"
"840","CD8+CXCR3-CCR6-","CXCR3-CCR6-","CD8+","12828_1_Thelper_E01.fcs","NHLBI","12828_1_Thelper_E01","1","4760","11330","12"
"841","CD8+CXCR3+CCR6-","CXCR3+CCR6-","CD8+","12828_1_Thelper_E01.fcs","NHLBI","12828_1_Thelper_E01","1","6116","11330","13"
"842","CD8+CXCR3-CCR6+","CXCR3-CCR6+","CD8+","12828_1_Thelper_E01.fcs","NHLBI","12828_1_Thelper_E01","1","296","11330","14"
"843","CD8+CXCR3+CCR6+","CXCR3+CCR6+","CD8+","12828_1_Thelper_E01.fcs","NHLBI","12828_1_Thelper_E01","1","158","11330","15"
"844","CD4+CD38-DR-","38-DR-","CD4+","12828_1_Thelper_E01.fcs","NHLBI","12828_1_Thelper_E01","1","4775","10755","16"
"845","CD4+CD38+DR-","38+DR-","CD4+","12828_1_Thelper_E01.fcs","NHLBI","12828_1_Thelper_E01","1","5327","10755","17"
"846","CD4+CD38-DR+","38-DR+","CD4+","12828_1_Thelper_E01.fcs","NHLBI","12828_1_Thelper_E01","1","473","10755","18"
"847","CD4+CD38+DR+","38+DR+","CD4+","12828_1_Thelper_E01.fcs","NHLBI","12828_1_Thelper_E01","1","180","10755","19"
"848","CD8+CD38-DR-","38-DR-","CD8+","12828_1_Thelper_E01.fcs","NHLBI","12828_1_Thelper_E01","1","9674","11330","20"
"849","CD8+CD38+DR-","38+DR-","CD8+","12828_1_Thelper_E01.fcs","NHLBI","12828_1_Thelper_E01","1","1229","11330","21"
"850","CD8+CD38-DR+","38-DR+","CD8+","12828_1_Thelper_E01.fcs","NHLBI","12828_1_Thelper_E01","1","304","11330","22"
"851","CD8+CD38+DR+","38+DR+","CD8+","12828_1_Thelper_E01.fcs","NHLBI","12828_1_Thelper_E01","1","123","11330","23"
"852","","All cells","","12828_2_Thelper_E02.fcs","NHLBI","12828_2_Thelper_E02","2","129671","","1"
"853","","Lymphocytes","All cells","12828_2_Thelper_E02.fcs","NHLBI","12828_2_Thelper_E02","2","75490","129671","2"
"854","","Singlets","Lymphocytes","12828_2_Thelper_E02.fcs","NHLBI","12828_2_Thelper_E02","2","72905","75490","3"
"855","","Live","Singlets","12828_2_Thelper_E02.fcs","NHLBI","12828_2_Thelper_E02","2","69259","72905","4"
"856","CD3+","CD3+","Live","12828_2_Thelper_E02.fcs","NHLBI","12828_2_Thelper_E02","2","44848","69259","5"
"857","CD4+CD8-","CD4+","CD3+","12828_2_Thelper_E02.fcs","NHLBI","12828_2_Thelper_E02","2","20908","44848","6"
"858","CD4-CD8+","CD8+","CD3+","12828_2_Thelper_E02.fcs","NHLBI","12828_2_Thelper_E02","2","21836","44848","7"
"859","CD4+CXCR3-CCR6-","CXCR3-CCR6-","CD4+","12828_2_Thelper_E02.fcs","NHLBI","12828_2_Thelper_E02","2","15274","20908","8"
"860","CD4+CXCR3+CCR6-","CXCR3+CCR6-","CD4+","12828_2_Thelper_E02.fcs","NHLBI","12828_2_Thelper_E02","2","4797","20908","9"
"861","CD4+CXCR3-CCR6+","CXCR3-CCR6+","CD4+","12828_2_Thelper_E02.fcs","NHLBI","12828_2_Thelper_E02","2","570","20908","10"
"862","CD4+CXCR3+CCR6+","CXCR3+CCR6+","CD4+","12828_2_Thelper_E02.fcs","NHLBI","12828_2_Thelper_E02","2","267","20908","11"
"863","CD8+CXCR3-CCR6-","CXCR3-CCR6-","CD8+","12828_2_Thelper_E02.fcs","NHLBI","12828_2_Thelper_E02","2","8838","21836","12"
"864","CD8+CXCR3+CCR6-","CXCR3+CCR6-","CD8+","12828_2_Thelper_E02.fcs","NHLBI","12828_2_Thelper_E02","2","12124","21836","13"
"865","CD8+CXCR3-CCR6+","CXCR3-CCR6+","CD8+","12828_2_Thelper_E02.fcs","NHLBI","12828_2_Thelper_E02","2","541","21836","14"
"866","CD8+CXCR3+CCR6+","CXCR3+CCR6+","CD8+","12828_2_Thelper_E02.fcs","NHLBI","12828_2_Thelper_E02","2","333","21836","15"
"867","CD4+CD38-DR-","38-DR-","CD4+","12828_2_Thelper_E02.fcs","NHLBI","12828_2_Thelper_E02","2","9079","20908","16"
"868","CD4+CD38+DR-","38+DR-","CD4+","12828_2_Thelper_E02.fcs","NHLBI","12828_2_Thelper_E02","2","10783","20908","17"
"869","CD4+CD38-DR+","38-DR+","CD4+","12828_2_Thelper_E02.fcs","NHLBI","12828_2_Thelper_E02","2","743","20908","18"
"870","CD4+CD38+DR+","38+DR+","CD4+","12828_2_Thelper_E02.fcs","NHLBI","12828_2_Thelper_E02","2","303","20908","19"
"871","CD8+CD38-DR-","38-DR-","CD8+","12828_2_Thelper_E02.fcs","NHLBI","12828_2_Thelper_E02","2","18783","21836","20"
"872","CD8+CD38+DR-","38+DR-","CD8+","12828_2_Thelper_E02.fcs","NHLBI","12828_2_Thelper_E02","2","2193","21836","21"
"873","CD8+CD38-DR+","38-DR+","CD8+","12828_2_Thelper_E02.fcs","NHLBI","12828_2_Thelper_E02","2","645","21836","22"
"874","CD8+CD38+DR+","38+DR+","CD8+","12828_2_Thelper_E02.fcs","NHLBI","12828_2_Thelper_E02","2","215","21836","23"
"875","","All cells","","12828_3_Thelper_E03.fcs","NHLBI","12828_3_Thelper_E03","3","129997","","1"
"876","","Lymphocytes","All cells","12828_3_Thelper_E03.fcs","NHLBI","12828_3_Thelper_E03","3","78022","129997","2"
"877","","Singlets","Lymphocytes","12828_3_Thelper_E03.fcs","NHLBI","12828_3_Thelper_E03","3","75116","78022","3"
"878","","Live","Singlets","12828_3_Thelper_E03.fcs","NHLBI","12828_3_Thelper_E03","3","71360","75116","4"
"879","CD3+","CD3+","Live","12828_3_Thelper_E03.fcs","NHLBI","12828_3_Thelper_E03","3","45665","71360","5"
"880","CD4+CD8-","CD4+","CD3+","12828_3_Thelper_E03.fcs","NHLBI","12828_3_Thelper_E03","3","21216","45665","6"
"881","CD4-CD8+","CD8+","CD3+","12828_3_Thelper_E03.fcs","NHLBI","12828_3_Thelper_E03","3","22256","45665","7"
"882","CD4+CXCR3-CCR6-","CXCR3-CCR6-","CD4+","12828_3_Thelper_E03.fcs","NHLBI","12828_3_Thelper_E03","3","15319","21216","8"
"883","CD4+CXCR3+CCR6-","CXCR3+CCR6-","CD4+","12828_3_Thelper_E03.fcs","NHLBI","12828_3_Thelper_E03","3","5048","21216","9"
"884","CD4+CXCR3-CCR6+","CXCR3-CCR6+","CD4+","12828_3_Thelper_E03.fcs","NHLBI","12828_3_Thelper_E03","3","593","21216","10"
"885","CD4+CXCR3+CCR6+","CXCR3+CCR6+","CD4+","12828_3_Thelper_E03.fcs","NHLBI","12828_3_Thelper_E03","3","256","21216","11"
"886","CD8+CXCR3-CCR6-","CXCR3-CCR6-","CD8+","12828_3_Thelper_E03.fcs","NHLBI","12828_3_Thelper_E03","3","8959","22256","12"
"887","CD8+CXCR3+CCR6-","CXCR3+CCR6-","CD8+","12828_3_Thelper_E03.fcs","NHLBI","12828_3_Thelper_E03","3","12406","22256","13"
"888","CD8+CXCR3-CCR6+","CXCR3-CCR6+","CD8+","12828_3_Thelper_E03.fcs","NHLBI","12828_3_Thelper_E03","3","577","22256","14"
"889","CD8+CXCR3+CCR6+","CXCR3+CCR6+","CD8+","12828_3_Thelper_E03.fcs","NHLBI","12828_3_Thelper_E03","3","314","22256","15"
"890","CD4+CD38-DR-","38-DR-","CD4+","12828_3_Thelper_E03.fcs","NHLBI","12828_3_Thelper_E03","3","10075","21216","16"
"891","CD4+CD38+DR-","38+DR-","CD4+","12828_3_Thelper_E03.fcs","NHLBI","12828_3_Thelper_E03","3","10431","21216","17"
"892","CD4+CD38-DR+","38-DR+","CD4+","12828_3_Thelper_E03.fcs","NHLBI","12828_3_Thelper_E03","3","468","21216","18"
"893","CD4+CD38+DR+","38+DR+","CD4+","12828_3_Thelper_E03.fcs","NHLBI","12828_3_Thelper_E03","3","242","21216","19"
"894","CD8+CD38-DR-","38-DR-","CD8+","12828_3_Thelper_E03.fcs","NHLBI","12828_3_Thelper_E03","3","19180","22256","20"
"895","CD8+CD38+DR-","38+DR-","CD8+","12828_3_Thelper_E03.fcs","NHLBI","12828_3_Thelper_E03","3","2245","22256","21"
"896","CD8+CD38-DR+","38-DR+","CD8+","12828_3_Thelper_E03.fcs","NHLBI","12828_3_Thelper_E03","3","558","22256","22"
"897","CD8+CD38+DR+","38+DR+","CD8+","12828_3_Thelper_E03.fcs","NHLBI","12828_3_Thelper_E03","3","273","22256","23"
"898","","All cells","","1349_1_Thelper_E04.fcs","NHLBI","1349_1_Thelper_E04","1","132270","","1"
"899","","Lymphocytes","All cells","1349_1_Thelper_E04.fcs","NHLBI","1349_1_Thelper_E04","1","75803","132270","2"
"900","","Singlets","Lymphocytes","1349_1_Thelper_E04.fcs","NHLBI","1349_1_Thelper_E04","1","73571","75803","3"
"901","","Live","Singlets","1349_1_Thelper_E04.fcs","NHLBI","1349_1_Thelper_E04","1","69892","73571","4"
"902","CD3+","CD3+","Live","1349_1_Thelper_E04.fcs","NHLBI","1349_1_Thelper_E04","1","48856","69892","5"
"903","CD4+CD8-","CD4+","CD3+","1349_1_Thelper_E04.fcs","NHLBI","1349_1_Thelper_E04","1","25076","48856","6"
"904","CD4-CD8+","CD8+","CD3+","1349_1_Thelper_E04.fcs","NHLBI","1349_1_Thelper_E04","1","19180","48856","7"
"905","CD4+CXCR3-CCR6-","CXCR3-CCR6-","CD4+","1349_1_Thelper_E04.fcs","NHLBI","1349_1_Thelper_E04","1","22065","25076","8"
"906","CD4+CXCR3+CCR6-","CXCR3+CCR6-","CD4+","1349_1_Thelper_E04.fcs","NHLBI","1349_1_Thelper_E04","1","2007","25076","9"
"907","CD4+CXCR3-CCR6+","CXCR3-CCR6+","CD4+","1349_1_Thelper_E04.fcs","NHLBI","1349_1_Thelper_E04","1","800","25076","10"
"908","CD4+CXCR3+CCR6+","CXCR3+CCR6+","CD4+","1349_1_Thelper_E04.fcs","NHLBI","1349_1_Thelper_E04","1","203","25076","11"
"909","CD8+CXCR3-CCR6-","CXCR3-CCR6-","CD8+","1349_1_Thelper_E04.fcs","NHLBI","1349_1_Thelper_E04","1","15176","19180","12"
"910","CD8+CXCR3+CCR6-","CXCR3+CCR6-","CD8+","1349_1_Thelper_E04.fcs","NHLBI","1349_1_Thelper_E04","1","3236","19180","13"
"911","CD8+CXCR3-CCR6+","CXCR3-CCR6+","CD8+","1349_1_Thelper_E04.fcs","NHLBI","1349_1_Thelper_E04","1","683","19180","14"
"912","CD8+CXCR3+CCR6+","CXCR3+CCR6+","CD8+","1349_1_Thelper_E04.fcs","NHLBI","1349_1_Thelper_E04","1","85","19180","15"
"913","CD4+CD38-DR-","38-DR-","CD4+","1349_1_Thelper_E04.fcs","NHLBI","1349_1_Thelper_E04","1","14632","25076","16"
"914","CD4+CD38+DR-","38+DR-","CD4+","1349_1_Thelper_E04.fcs","NHLBI","1349_1_Thelper_E04","1","8900","25076","17"
"915","CD4+CD38-DR+","38-DR+","CD4+","1349_1_Thelper_E04.fcs","NHLBI","1349_1_Thelper_E04","1","1173","25076","18"
"916","CD4+CD38+DR+","38+DR+","CD4+","1349_1_Thelper_E04.fcs","NHLBI","1349_1_Thelper_E04","1","371","25076","19"
"917","CD8+CD38-DR-","38-DR-","CD8+","1349_1_Thelper_E04.fcs","NHLBI","1349_1_Thelper_E04","1","11273","19180","20"
"918","CD8+CD38+DR-","38+DR-","CD8+","1349_1_Thelper_E04.fcs","NHLBI","1349_1_Thelper_E04","1","6899","19180","21"
