Population Phenotype Filename Center Sample Replicate 'Cell Count' 'Parent Population' 'Parent Count' 'Proportion of Parent'
CD16-CD56- CD3-CD19-CD20-CD14-CD16-CD56- 'DC,2f,MONO,2f,NK 22013_12828_003.fcs' UCLA 12828 3 2426 CD14-Lineage- 7119 0.3408
CD16+CD56- CD3-CD19-CD20-CD14-CD16+CD56- 'DC,2f,MONO,2f,NK 22013_12828_003.fcs' UCLA 12828 3 185 CD14-Lineage- 7119 0.026
CD16+CD56+ CD3-CD19-CD20-CD14-CD16+CD56+ 'DC,2f,MONO,2f,NK 22013_12828_003.fcs' UCLA 12828 3 1208 CD14-Lineage- 7119 0.1697
CD16-CD56+ CD3-CD19-CD20-CD14-CD16-CD56+ 'DC,2f,MONO,2f,NK 22013_12828_003.fcs' UCLA 12828 3 3300 CD14-Lineage- 7119 0.4635
HLADR+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+ 'DC,2f,MONO,2f,NK 22013_12828_003.fcs' UCLA 12828 3 1787 CD16-CD56- 2426 0.7366
CD11c-CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123- 'DC,2f,MONO,2f,NK 22013_12828_003.fcs' UCLA 12828 3 70 HLADR+ 1787 0.0392
CD11c+CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123- 'DC,2f,MONO,2f,NK 22013_12828_003.fcs' UCLA 12828 3 1547 HLADR+ 1787 0.8657
CD11c+CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123+ 'DC,2f,MONO,2f,NK 22013_12828_003.fcs' UCLA 12828 3 32 HLADR+ 1787 0.0179
CD11c-CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123+ 'DC,2f,MONO,2f,NK 22013_12828_003.fcs' UCLA 12828 3 138 HLADR+ 1787 0.0772
'All cells'  'DC,2f,MONO,2f,NK 22013_1349_001.fcs' UCLA 1349 1 109946 none 109946 1
'Lympho and Mono'  'DC,2f,MONO,2f,NK 22013_1349_001.fcs' UCLA 1349 1 84566 'All cells' 109946 0.7692
'Live Cells'  'DC,2f,MONO,2f,NK 22013_1349_001.fcs' UCLA 1349 1 78564 'Lympho and Mono' 84566 0.929
CD14-Lineage- CD3-CD19-CD20-CD14- 'DC,2f,MONO,2f,NK 22013_1349_001.fcs' UCLA 1349 1 6402 'Live Cells' 78564 0.0815
Monocytes CD3-CD19-CD20-CD14+ 'DC,2f,MONO,2f,NK 22013_1349_001.fcs' UCLA 1349 1 23052 'Live Cells' 78564 0.2934
CD14+CD16+ CD3-CD19-CD20-CD14+CD16+ 'DC,2f,MONO,2f,NK 22013_1349_001.fcs' UCLA 1349 1 561 Monocytes 23052 0.0243
CD16-CD56- CD3-CD19-CD20-CD14-CD16-CD56- 'DC,2f,MONO,2f,NK 22013_1349_001.fcs' UCLA 1349 1 2062 CD14-Lineage- 6402 0.3221
CD16+CD56- CD3-CD19-CD20-CD14-CD16+CD56- 'DC,2f,MONO,2f,NK 22013_1349_001.fcs' UCLA 1349 1 352 CD14-Lineage- 6402 0.055
CD16+CD56+ CD3-CD19-CD20-CD14-CD16+CD56+ 'DC,2f,MONO,2f,NK 22013_1349_001.fcs' UCLA 1349 1 1218 CD14-Lineage- 6402 0.1903
CD16-CD56+ CD3-CD19-CD20-CD14-CD16-CD56+ 'DC,2f,MONO,2f,NK 22013_1349_001.fcs' UCLA 1349 1 2770 CD14-Lineage- 6402 0.4327
HLADR+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+ 'DC,2f,MONO,2f,NK 22013_1349_001.fcs' UCLA 1349 1 1172 CD16-CD56- 2062 0.5684
CD11c-CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123- 'DC,2f,MONO,2f,NK 22013_1349_001.fcs' UCLA 1349 1 158 HLADR+ 1172 0.1348
CD11c+CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123- 'DC,2f,MONO,2f,NK 22013_1349_001.fcs' UCLA 1349 1 672 HLADR+ 1172 0.5734
CD11c+CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123+ 'DC,2f,MONO,2f,NK 22013_1349_001.fcs' UCLA 1349 1 14 HLADR+ 1172 0.0119
CD11c-CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123+ 'DC,2f,MONO,2f,NK 22013_1349_001.fcs' UCLA 1349 1 328 HLADR+ 1172 0.2799
'All cells'  'DC,2f,MONO,2f,NK 22013_1349_002.fcs' UCLA 1349 2 70361 none 70361 1
'Lympho and Mono'  'DC,2f,MONO,2f,NK 22013_1349_002.fcs' UCLA 1349 2 57993 'All cells' 70361 0.8242
'Live Cells'  'DC,2f,MONO,2f,NK 22013_1349_002.fcs' UCLA 1349 2 54160 'Lympho and Mono' 57993 0.9339
CD14-Lineage- CD3-CD19-CD20-CD14- 'DC,2f,MONO,2f,NK 22013_1349_002.fcs' UCLA 1349 2 4090 'Live Cells' 54160 0.0755
Monocytes CD3-CD19-CD20-CD14+ 'DC,2f,MONO,2f,NK 22013_1349_002.fcs' UCLA 1349 2 20026 'Live Cells' 54160 0.3698
CD14+CD16+ CD3-CD19-CD20-CD14+CD16+ 'DC,2f,MONO,2f,NK 22013_1349_002.fcs' UCLA 1349 2 442 Monocytes 20026 0.0221
CD16-CD56- CD3-CD19-CD20-CD14-CD16-CD56- 'DC,2f,MONO,2f,NK 22013_1349_002.fcs' UCLA 1349 2 1590 CD14-Lineage- 4090 0.3888
CD16+CD56- CD3-CD19-CD20-CD14-CD16+CD56- 'DC,2f,MONO,2f,NK 22013_1349_002.fcs' UCLA 1349 2 356 CD14-Lineage- 4090 0.087
CD16+CD56+ CD3-CD19-CD20-CD14-CD16+CD56+ 'DC,2f,MONO,2f,NK 22013_1349_002.fcs' UCLA 1349 2 683 CD14-Lineage- 4090 0.167
CD16-CD56+ CD3-CD19-CD20-CD14-CD16-CD56+ 'DC,2f,MONO,2f,NK 22013_1349_002.fcs' UCLA 1349 2 1461 CD14-Lineage- 4090 0.3572
HLADR+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+ 'DC,2f,MONO,2f,NK 22013_1349_002.fcs' UCLA 1349 2 1089 CD16-CD56- 1590 0.6849
CD11c-CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123- 'DC,2f,MONO,2f,NK 22013_1349_002.fcs' UCLA 1349 2 104 HLADR+ 1089 0.0955
CD11c+CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123- 'DC,2f,MONO,2f,NK 22013_1349_002.fcs' UCLA 1349 2 681 HLADR+ 1089 0.6253
CD11c+CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123+ 'DC,2f,MONO,2f,NK 22013_1349_002.fcs' UCLA 1349 2 14 HLADR+ 1089 0.0129
CD11c-CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123+ 'DC,2f,MONO,2f,NK 22013_1349_002.fcs' UCLA 1349 2 290 HLADR+ 1089 0.2663
'All cells'  'DC,2f,MONO,2f,NK 22013_1349_003.fcs' UCLA 1349 3 101951 none 101951 1
'Lympho and Mono'  'DC,2f,MONO,2f,NK 22013_1349_003.fcs' UCLA 1349 3 79034 'All cells' 101951 0.7752
'Live Cells'  'DC,2f,MONO,2f,NK 22013_1349_003.fcs' UCLA 1349 3 73480 'Lympho and Mono' 79034 0.9297
CD14-Lineage- CD3-CD19-CD20-CD14- 'DC,2f,MONO,2f,NK 22013_1349_003.fcs' UCLA 1349 3 5877 'Live Cells' 73480 0.08
Monocytes CD3-CD19-CD20-CD14+ 'DC,2f,MONO,2f,NK 22013_1349_003.fcs' UCLA 1349 3 21857 'Live Cells' 73480 0.2975
CD14+CD16+ CD3-CD19-CD20-CD14+CD16+ 'DC,2f,MONO,2f,NK 22013_1349_003.fcs' UCLA 1349 3 467 Monocytes 21857 0.0214
CD16-CD56- CD3-CD19-CD20-CD14-CD16-CD56- 'DC,2f,MONO,2f,NK 22013_1349_003.fcs' UCLA 1349 3 1921 CD14-Lineage- 5877 0.3269
CD16+CD56- CD3-CD19-CD20-CD14-CD16+CD56- 'DC,2f,MONO,2f,NK 22013_1349_003.fcs' UCLA 1349 3 293 CD14-Lineage- 5877 0.0499
CD16+CD56+ CD3-CD19-CD20-CD14-CD16+CD56+ 'DC,2f,MONO,2f,NK 22013_1349_003.fcs' UCLA 1349 3 1030 CD14-Lineage- 5877 0.1753
CD16-CD56+ CD3-CD19-CD20-CD14-CD16-CD56+ 'DC,2f,MONO,2f,NK 22013_1349_003.fcs' UCLA 1349 3 2633 CD14-Lineage- 5877 0.448
HLADR+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+ 'DC,2f,MONO,2f,NK 22013_1349_003.fcs' UCLA 1349 3 1194 CD16-CD56- 1921 0.6216
CD11c-CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123- 'DC,2f,MONO,2f,NK 22013_1349_003.fcs' UCLA 1349 3 154 HLADR+ 1194 0.129
CD11c+CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123- 'DC,2f,MONO,2f,NK 22013_1349_003.fcs' UCLA 1349 3 679 HLADR+ 1194 0.5687
CD11c+CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123+ 'DC,2f,MONO,2f,NK 22013_1349_003.fcs' UCLA 1349 3 14 HLADR+ 1194 0.0117
CD11c-CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123+ 'DC,2f,MONO,2f,NK 22013_1349_003.fcs' UCLA 1349 3 347 HLADR+ 1194 0.2906
'All cells'  'DC,2f,MONO,2f,NK 22013_1369_001.fcs' UCLA 1369 1 118523 none 118523 1
'Lympho and Mono'  'DC,2f,MONO,2f,NK 22013_1369_001.fcs' UCLA 1369 1 95400 'All cells' 118523 0.8049
'Live Cells'  'DC,2f,MONO,2f,NK 22013_1369_001.fcs' UCLA 1369 1 87986 'Lympho and Mono' 95400 0.9223
CD14-Lineage- CD3-CD19-CD20-CD14- 'DC,2f,MONO,2f,NK 22013_1369_001.fcs' UCLA 1369 1 12742 'Live Cells' 87986 0.1448
Monocytes CD3-CD19-CD20-CD14+ 'DC,2f,MONO,2f,NK 22013_1369_001.fcs' UCLA 1369 1 14616 'Live Cells' 87986 0.1661
CD14+CD16+ CD3-CD19-CD20-CD14+CD16+ 'DC,2f,MONO,2f,NK 22013_1369_001.fcs' UCLA 1369 1 174 Monocytes 14616 0.0119
CD16-CD56- CD3-CD19-CD20-CD14-CD16-CD56- 'DC,2f,MONO,2f,NK 22013_1369_001.fcs' UCLA 1369 1 3198 CD14-Lineage- 12742 0.251
CD16+CD56- CD3-CD19-CD20-CD14-CD16+CD56- 'DC,2f,MONO,2f,NK 22013_1369_001.fcs' UCLA 1369 1 1685 CD14-Lineage- 12742 0.1322
CD16+CD56+ CD3-CD19-CD20-CD14-CD16+CD56+ 'DC,2f,MONO,2f,NK 22013_1369_001.fcs' UCLA 1369 1 5713 CD14-Lineage- 12742 0.4484
CD16-CD56+ CD3-CD19-CD20-CD14-CD16-CD56+ 'DC,2f,MONO,2f,NK 22013_1369_001.fcs' UCLA 1369 1 2146 CD14-Lineage- 12742 0.1684
HLADR+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+ 'DC,2f,MONO,2f,NK 22013_1369_001.fcs' UCLA 1369 1 1759 CD16-CD56- 3198 0.55
CD11c-CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123- 'DC,2f,MONO,2f,NK 22013_1369_001.fcs' UCLA 1369 1 166 HLADR+ 1759 0.0944
CD11c+CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123- 'DC,2f,MONO,2f,NK 22013_1369_001.fcs' UCLA 1369 1 1216 HLADR+ 1759 0.6913
CD11c+CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123+ 'DC,2f,MONO,2f,NK 22013_1369_001.fcs' UCLA 1369 1 10 HLADR+ 1759 0.0057
CD11c-CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123+ 'DC,2f,MONO,2f,NK 22013_1369_001.fcs' UCLA 1369 1 367 HLADR+ 1759 0.2086
'All cells'  'DC,2f,MONO,2f,NK 22013_1369_002.fcs' UCLA 1369 2 115997 none 115997 1
'Lympho and Mono'  'DC,2f,MONO,2f,NK 22013_1369_002.fcs' UCLA 1369 2 90891 'All cells' 115997 0.7836
'Live Cells'  'DC,2f,MONO,2f,NK 22013_1369_002.fcs' UCLA 1369 2 83952 'Lympho and Mono' 90891 0.9237
CD14-Lineage- CD3-CD19-CD20-CD14- 'DC,2f,MONO,2f,NK 22013_1369_002.fcs' UCLA 1369 2 12567 'Live Cells' 83952 0.1497
Monocytes CD3-CD19-CD20-CD14+ 'DC,2f,MONO,2f,NK 22013_1369_002.fcs' UCLA 1369 2 15805 'Live Cells' 83952 0.1883
CD14+CD16+ CD3-CD19-CD20-CD14+CD16+ 'DC,2f,MONO,2f,NK 22013_1369_002.fcs' UCLA 1369 2 211 Monocytes 15805 0.0134
CD16-CD56- CD3-CD19-CD20-CD14-CD16-CD56- 'DC,2f,MONO,2f,NK 22013_1369_002.fcs' UCLA 1369 2 3632 CD14-Lineage- 12567 0.289
CD16+CD56- CD3-CD19-CD20-CD14-CD16+CD56- 'DC,2f,MONO,2f,NK 22013_1369_002.fcs' UCLA 1369 2 1769 CD14-Lineage- 12567 0.1408
CD16+CD56+ CD3-CD19-CD20-CD14-CD16+CD56+ 'DC,2f,MONO,2f,NK 22013_1369_002.fcs' UCLA 1369 2 5363 CD14-Lineage- 12567 0.4268
CD16-CD56+ CD3-CD19-CD20-CD14-CD16-CD56+ 'DC,2f,MONO,2f,NK 22013_1369_002.fcs' UCLA 1369 2 1803 CD14-Lineage- 12567 0.1435
HLADR+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+ 'DC,2f,MONO,2f,NK 22013_1369_002.fcs' UCLA 1369 2 1620 CD16-CD56- 3632 0.446
CD11c-CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123- 'DC,2f,MONO,2f,NK 22013_1369_002.fcs' UCLA 1369 2 152 HLADR+ 1620 0.0938
CD11c+CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123- 'DC,2f,MONO,2f,NK 22013_1369_002.fcs' UCLA 1369 2 1119 HLADR+ 1620 0.6907
CD11c+CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123+ 'DC,2f,MONO,2f,NK 22013_1369_002.fcs' UCLA 1369 2 8 HLADR+ 1620 0.0049
CD11c-CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123+ 'DC,2f,MONO,2f,NK 22013_1369_002.fcs' UCLA 1369 2 341 HLADR+ 1620 0.2105
'All cells'  'DC,2f,MONO,2f,NK 22013_1369_003.fcs' UCLA 1369 3 95083 none 95083 1
'Lympho and Mono'  'DC,2f,MONO,2f,NK 22013_1369_003.fcs' UCLA 1369 3 75970 'All cells' 95083 0.799
'Live Cells'  'DC,2f,MONO,2f,NK 22013_1369_003.fcs' UCLA 1369 3 70636 'Lympho and Mono' 75970 0.9298
CD14-Lineage- CD3-CD19-CD20-CD14- 'DC,2f,MONO,2f,NK 22013_1369_003.fcs' UCLA 1369 3 10559 'Live Cells' 70636 0.1495
Monocytes CD3-CD19-CD20-CD14+ 'DC,2f,MONO,2f,NK 22013_1369_003.fcs' UCLA 1369 3 16963 'Live Cells' 70636 0.2401
CD14+CD16+ CD3-CD19-CD20-CD14+CD16+ 'DC,2f,MONO,2f,NK 22013_1369_003.fcs' UCLA 1369 3 188 Monocytes 16963 0.0111
CD16-CD56- CD3-CD19-CD20-CD14-CD16-CD56- 'DC,2f,MONO,2f,NK 22013_1369_003.fcs' UCLA 1369 3 3248 CD14-Lineage- 10559 0.3076
CD16+CD56- CD3-CD19-CD20-CD14-CD16+CD56- 'DC,2f,MONO,2f,NK 22013_1369_003.fcs' UCLA 1369 3 1424 CD14-Lineage- 10559 0.1349
CD16+CD56+ CD3-CD19-CD20-CD14-CD16+CD56+ 'DC,2f,MONO,2f,NK 22013_1369_003.fcs' UCLA 1369 3 4311 CD14-Lineage- 10559 0.4083
CD16-CD56+ CD3-CD19-CD20-CD14-CD16-CD56+ 'DC,2f,MONO,2f,NK 22013_1369_003.fcs' UCLA 1369 3 1576 CD14-Lineage- 10559 0.1493
HLADR+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+ 'DC,2f,MONO,2f,NK 22013_1369_003.fcs' UCLA 1369 3 1473 CD16-CD56- 3248 0.4535
CD11c-CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123- 'DC,2f,MONO,2f,NK 22013_1369_003.fcs' UCLA 1369 3 138 HLADR+ 1473 0.0937
CD11c+CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123- 'DC,2f,MONO,2f,NK 22013_1369_003.fcs' UCLA 1369 3 991 HLADR+ 1473 0.6728
CD11c+CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123+ 'DC,2f,MONO,2f,NK 22013_1369_003.fcs' UCLA 1369 3 6 HLADR+ 1473 0.0041
CD11c-CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123+ 'DC,2f,MONO,2f,NK 22013_1369_003.fcs' UCLA 1369 3 338 HLADR+ 1473 0.2295
'All cells'  12828_1_D1_D01.fcs Yale 12828 1 139924 none 139924 1
'Lympho and Mono'  12828_1_D1_D01.fcs Yale 12828 1 68376 'All cells' 139924 0.4887
'Live Cells'  12828_1_D1_D01.fcs Yale 12828 1 64897 'Lympho and Mono' 68376 0.9491
CD14-Lineage- CD3-CD19-CD20-CD14- 12828_1_D1_D01.fcs Yale 12828 1 10517 'Live Cells' 64897 0.1621
Monocytes CD3-CD19-CD20-CD14+ 12828_1_D1_D01.fcs Yale 12828 1 20110 'Live Cells' 64897 0.3099
CD14+CD16+ CD3-CD19-CD20-CD14+CD16+ 12828_1_D1_D01.fcs Yale 12828 1 68 Monocytes 20110 0.0034
CD16-CD56- CD3-CD19-CD20-CD14-CD16-CD56- 12828_1_D1_D01.fcs Yale 12828 1 5606 CD14-Lineage- 10517 0.533
CD16+CD56- CD3-CD19-CD20-CD14-CD16+CD56- 12828_1_D1_D01.fcs Yale 12828 1 456 CD14-Lineage- 10517 0.0434
CD16+CD56+ CD3-CD19-CD20-CD14-CD16+CD56+ 12828_1_D1_D01.fcs Yale 12828 1 2203 CD14-Lineage- 10517 0.2095
CD16-CD56+ CD3-CD19-CD20-CD14-CD16-CD56+ 12828_1_D1_D01.fcs Yale 12828 1 2252 CD14-Lineage- 10517 0.2141
HLADR+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+ 12828_1_D1_D01.fcs Yale 12828 1 1535 CD16-CD56- 5606 0.2738
CD11c-CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123- 12828_1_D1_D01.fcs Yale 12828 1 145 HLADR+ 1535 0.0945
CD11c+CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123- 12828_1_D1_D01.fcs Yale 12828 1 1004 HLADR+ 1535 0.6541
CD11c+CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123+ 12828_1_D1_D01.fcs Yale 12828 1 21 HLADR+ 1535 0.0137
CD11c-CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123+ 12828_1_D1_D01.fcs Yale 12828 1 365 HLADR+ 1535 0.2378
'All cells'  12828_2_D2_D02.fcs Yale 12828 2 129373 none 129373 1
'Lympho and Mono'  12828_2_D2_D02.fcs Yale 12828 2 64155 'All cells' 129373 0.4959
'Live Cells'  12828_2_D2_D02.fcs Yale 12828 2 60587 'Lympho and Mono' 64155 0.9444
CD14-Lineage- CD3-CD19-CD20-CD14- 12828_2_D2_D02.fcs Yale 12828 2 9492 'Live Cells' 60587 0.1567
Monocytes CD3-CD19-CD20-CD14+ 12828_2_D2_D02.fcs Yale 12828 2 18189 'Live Cells' 60587 0.3002
CD14+CD16+ CD3-CD19-CD20-CD14+CD16+ 12828_2_D2_D02.fcs Yale 12828 2 55 Monocytes 18189 0.003
CD16-CD56- CD3-CD19-CD20-CD14-CD16-CD56- 12828_2_D2_D02.fcs Yale 12828 2 4892 CD14-Lineage- 9492 0.5154
CD16+CD56- CD3-CD19-CD20-CD14-CD16+CD56- 12828_2_D2_D02.fcs Yale 12828 2 415 CD14-Lineage- 9492 0.0437
CD16+CD56+ CD3-CD19-CD20-CD14-CD16+CD56+ 12828_2_D2_D02.fcs Yale 12828 2 2036 CD14-Lineage- 9492 0.2145
CD16-CD56+ CD3-CD19-CD20-CD14-CD16-CD56+ 12828_2_D2_D02.fcs Yale 12828 2 2149 CD14-Lineage- 9492 0.2264
HLADR+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+ 12828_2_D2_D02.fcs Yale 12828 2 1344 CD16-CD56- 4892 0.2747
CD11c-CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123- 12828_2_D2_D02.fcs Yale 12828 2 137 HLADR+ 1344 0.1019
CD11c+CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123- 12828_2_D2_D02.fcs Yale 12828 2 849 HLADR+ 1344 0.6317
CD11c+CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123+ 12828_2_D2_D02.fcs Yale 12828 2 18 HLADR+ 1344 0.0134
CD11c-CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123+ 12828_2_D2_D02.fcs Yale 12828 2 340 HLADR+ 1344 0.253
'All cells'  12828_3_D3_D03.fcs Yale 12828 3 119344 none 119344 1
'Lympho and Mono'  12828_3_D3_D03.fcs Yale 12828 3 56345 'All cells' 119344 0.4721
'Live Cells'  12828_3_D3_D03.fcs Yale 12828 3 53071 'Lympho and Mono' 56345 0.9419
CD14-Lineage- CD3-CD19-CD20-CD14- 12828_3_D3_D03.fcs Yale 12828 3 8295 'Live Cells' 53071 0.1563
Monocytes CD3-CD19-CD20-CD14+ 12828_3_D3_D03.fcs Yale 12828 3 13208 'Live Cells' 53071 0.2489
CD14+CD16+ CD3-CD19-CD20-CD14+CD16+ 12828_3_D3_D03.fcs Yale 12828 3 35 Monocytes 13208 0.0026
CD16-CD56- CD3-CD19-CD20-CD14-CD16-CD56- 12828_3_D3_D03.fcs Yale 12828 3 4140 CD14-Lineage- 8295 0.4991
CD16+CD56- CD3-CD19-CD20-CD14-CD16+CD56- 12828_3_D3_D03.fcs Yale 12828 3 299 CD14-Lineage- 8295 0.036
CD16+CD56+ CD3-CD19-CD20-CD14-CD16+CD56+ 12828_3_D3_D03.fcs Yale 12828 3 1728 CD14-Lineage- 8295 0.2083
CD16-CD56+ CD3-CD19-CD20-CD14-CD16-CD56+ 12828_3_D3_D03.fcs Yale 12828 3 2128 CD14-Lineage- 8295 0.2565
HLADR+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+ 12828_3_D3_D03.fcs Yale 12828 3 1058 CD16-CD56- 4140 0.2556
CD11c-CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123- 12828_3_D3_D03.fcs Yale 12828 3 133 HLADR+ 1058 0.1257
CD11c+CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123- 12828_3_D3_D03.fcs Yale 12828 3 633 HLADR+ 1058 0.5983
CD11c+CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123+ 12828_3_D3_D03.fcs Yale 12828 3 13 HLADR+ 1058 0.0123
CD11c-CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123+ 12828_3_D3_D03.fcs Yale 12828 3 279 HLADR+ 1058 0.2637
'All cells'  1349_1_D4_D04.fcs Yale 1349 1 55814 none 55814 1
'Lympho and Mono'  1349_1_D4_D04.fcs Yale 1349 1 37801 'All cells' 55814 0.6773
'Live Cells'  1349_1_D4_D04.fcs Yale 1349 1 36163 'Lympho and Mono' 37801 0.9567
CD14-Lineage- CD3-CD19-CD20-CD14- 1349_1_D4_D04.fcs Yale 1349 1 3768 'Live Cells' 36163 0.1042
Monocytes CD3-CD19-CD20-CD14+ 1349_1_D4_D04.fcs Yale 1349 1 13664 'Live Cells' 36163 0.3778
CD14+CD16+ CD3-CD19-CD20-CD14+CD16+ 1349_1_D4_D04.fcs Yale 1349 1 67 Monocytes 13664 0.0049
CD16-CD56- CD3-CD19-CD20-CD14-CD16-CD56- 1349_1_D4_D04.fcs Yale 1349 1 1638 CD14-Lineage- 3768 0.4347
CD16+CD56- CD3-CD19-CD20-CD14-CD16+CD56- 1349_1_D4_D04.fcs Yale 1349 1 364 CD14-Lineage- 3768 0.0966
CD16+CD56+ CD3-CD19-CD20-CD14-CD16+CD56+ 1349_1_D4_D04.fcs Yale 1349 1 680 CD14-Lineage- 3768 0.1805
CD16-CD56+ CD3-CD19-CD20-CD14-CD16-CD56+ 1349_1_D4_D04.fcs Yale 1349 1 1086 CD14-Lineage- 3768 0.2882
HLADR+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+ 1349_1_D4_D04.fcs Yale 1349 1 975 CD16-CD56- 1638 0.5952
CD11c-CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123- 1349_1_D4_D04.fcs Yale 1349 1 112 HLADR+ 975 0.1149
CD11c+CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123- 1349_1_D4_D04.fcs Yale 1349 1 550 HLADR+ 975 0.5641
CD11c+CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123+ 1349_1_D4_D04.fcs Yale 1349 1 12 HLADR+ 975 0.0123
CD11c-CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123+ 1349_1_D4_D04.fcs Yale 1349 1 301 HLADR+ 975 0.3087
'All cells'  1349_2_D5_D05.fcs Yale 1349 2 54800 none 54800 1
'Lympho and Mono'  1349_2_D5_D05.fcs Yale 1349 2 38047 'All cells' 54800 0.6943
'Live Cells'  1349_2_D5_D05.fcs Yale 1349 2 36122 'Lympho and Mono' 38047 0.9494
CD14-Lineage- CD3-CD19-CD20-CD14- 1349_2_D5_D05.fcs Yale 1349 2 3785 'Live Cells' 36122 0.1048
Monocytes CD3-CD19-CD20-CD14+ 1349_2_D5_D05.fcs Yale 1349 2 14998 'Live Cells' 36122 0.4152
CD14+CD16+ CD3-CD19-CD20-CD14+CD16+ 1349_2_D5_D05.fcs Yale 1349 2 60 Monocytes 14998 0.004
CD16-CD56- CD3-CD19-CD20-CD14-CD16-CD56- 1349_2_D5_D05.fcs Yale 1349 2 1761 CD14-Lineage- 3785 0.4653
CD16+CD56- CD3-CD19-CD20-CD14-CD16+CD56- 1349_2_D5_D05.fcs Yale 1349 2 401 CD14-Lineage- 3785 0.1059
CD16+CD56+ CD3-CD19-CD20-CD14-CD16+CD56+ 1349_2_D5_D05.fcs Yale 1349 2 688 CD14-Lineage- 3785 0.1818
CD16-CD56+ CD3-CD19-CD20-CD14-CD16-CD56+ 1349_2_D5_D05.fcs Yale 1349 2 935 CD14-Lineage- 3785 0.247
