"","Phenotype","Population","Parent population","Filename","Center","Sample","Replicate","Cell count","Parent Cell count","Population #"
"835","CCR4-CD45RO+","CCR4-CD45RO+","CD25+CD127-","lot 12828_B2_B02.fcs","Miami","lot 12828_B2_B02","2","293","2395","10"
"836","CCR4+CD45RO+","CCR4+CD45RO+","CD25+CD127-","lot 12828_B2_B02.fcs","Miami","lot 12828_B2_B02","2","1396","2395","11"
"837","CCR4-DR-","CCR4-DR-","CD25+CD127-","lot 12828_B2_B02.fcs","Miami","lot 12828_B2_B02","2","901","2395","12"
"838","CCR4+DR-","CCR4+DR-","CD25+CD127-","lot 12828_B2_B02.fcs","Miami","lot 12828_B2_B02","2","949","2395","13"
"839","CCR4-DR+","CCR4-DR+","CD25+CD127-","lot 12828_B2_B02.fcs","Miami","lot 12828_B2_B02","2","14","2395","14"
"840","CCR4+DR+","CCR4+DR+","CD25+CD127-","lot 12828_B2_B02.fcs","Miami","lot 12828_B2_B02","2","531","2395","15"
"841","","All cells","","lot 12828_B3_B03.fcs","Miami","lot 12828_B3_B03","3","100000","","1"
"842","","Lymphocytes","All cells","lot 12828_B3_B03.fcs","Miami","lot 12828_B3_B03","3","58328","100000","2"
"843","","Singlets","Lymphocytes","lot 12828_B3_B03.fcs","Miami","lot 12828_B3_B03","3","57983","58328","3"
"844","","Live","Singlets","lot 12828_B3_B03.fcs","Miami","lot 12828_B3_B03","3","55083","57983","4"
"845","CD3+","CD3+","Live","lot 12828_B3_B03.fcs","Miami","lot 12828_B3_B03","3","37454","55083","5"
"846","CD4+","CD4+","CD3+","lot 12828_B3_B03.fcs","Miami","lot 12828_B3_B03","3","15571","37454","6"
"847","CD25+CD127-","CD25+CD127-","CD4+","lot 12828_B3_B03.fcs","Miami","lot 12828_B3_B03","3","2242","15571","7"
"848","CCR4-CD45RO-","CCR4-CD45RO-","CD25+CD127-","lot 12828_B3_B03.fcs","Miami","lot 12828_B3_B03","3","499","2242","8"
"849","CCR4+CD45RO-","CCR4+CD45RO-","CD25+CD127-","lot 12828_B3_B03.fcs","Miami","lot 12828_B3_B03","3","72","2242","9"
"850","CCR4-CD45RO+","CCR4-CD45RO+","CD25+CD127-","lot 12828_B3_B03.fcs","Miami","lot 12828_B3_B03","3","338","2242","10"
"851","CCR4+CD45RO+","CCR4+CD45RO+","CD25+CD127-","lot 12828_B3_B03.fcs","Miami","lot 12828_B3_B03","3","1333","2242","11"
"852","CCR4-DR-","CCR4-DR-","CD25+CD127-","lot 12828_B3_B03.fcs","Miami","lot 12828_B3_B03","3","750","2242","12"
"853","CCR4+DR-","CCR4+DR-","CD25+CD127-","lot 12828_B3_B03.fcs","Miami","lot 12828_B3_B03","3","873","2242","13"
"854","CCR4-DR+","CCR4-DR+","CD25+CD127-","lot 12828_B3_B03.fcs","Miami","lot 12828_B3_B03","3","21","2242","14"
"855","CCR4+DR+","CCR4+DR+","CD25+CD127-","lot 12828_B3_B03.fcs","Miami","lot 12828_B3_B03","3","598","2242","15"
"856","","All cells","","lot 1349_B4_B04.fcs","Miami","lot 1349_B4_B04","1","98554","","1"
"857","","Lymphocytes","All cells","lot 1349_B4_B04.fcs","Miami","lot 1349_B4_B04","1","62441","98554","2"
"858","","Singlets","Lymphocytes","lot 1349_B4_B04.fcs","Miami","lot 1349_B4_B04","1","62073","62441","3"
"859","","Live","Singlets","lot 1349_B4_B04.fcs","Miami","lot 1349_B4_B04","1","58969","62073","4"
"860","CD3+","CD3+","Live","lot 1349_B4_B04.fcs","Miami","lot 1349_B4_B04","1","46888","58969","5"
"861","CD4+","CD4+","CD3+","lot 1349_B4_B04.fcs","Miami","lot 1349_B4_B04","1","25092","46888","6"
"862","CD25+CD127-","CD25+CD127-","CD4+","lot 1349_B4_B04.fcs","Miami","lot 1349_B4_B04","1","1441","25092","7"
"863","CCR4-CD45RO-","CCR4-CD45RO-","CD25+CD127-","lot 1349_B4_B04.fcs","Miami","lot 1349_B4_B04","1","172","1441","8"
"864","CCR4+CD45RO-","CCR4+CD45RO-","CD25+CD127-","lot 1349_B4_B04.fcs","Miami","lot 1349_B4_B04","1","68","1441","9"
"865","CCR4-CD45RO+","CCR4-CD45RO+","CD25+CD127-","lot 1349_B4_B04.fcs","Miami","lot 1349_B4_B04","1","118","1441","10"
"866","CCR4+CD45RO+","CCR4+CD45RO+","CD25+CD127-","lot 1349_B4_B04.fcs","Miami","lot 1349_B4_B04","1","1083","1441","11"
"867","CCR4-DR-","CCR4-DR-","CD25+CD127-","lot 1349_B4_B04.fcs","Miami","lot 1349_B4_B04","1","367","1441","12"
"868","CCR4+DR-","CCR4+DR-","CD25+CD127-","lot 1349_B4_B04.fcs","Miami","lot 1349_B4_B04","1","561","1441","13"
"869","CCR4-DR+","CCR4-DR+","CD25+CD127-","lot 1349_B4_B04.fcs","Miami","lot 1349_B4_B04","1","23","1441","14"
"870","CCR4+DR+","CCR4+DR+","CD25+CD127-","lot 1349_B4_B04.fcs","Miami","lot 1349_B4_B04","1","490","1441","15"
"871","","All cells","","lot 1349_B5_B05.fcs","Miami","lot 1349_B5_B05","2","100000","","1"
"872","","Lymphocytes","All cells","lot 1349_B5_B05.fcs","Miami","lot 1349_B5_B05","2","59015","100000","2"
"873","","Singlets","Lymphocytes","lot 1349_B5_B05.fcs","Miami","lot 1349_B5_B05","2","58659","59015","3"
"874","","Live","Singlets","lot 1349_B5_B05.fcs","Miami","lot 1349_B5_B05","2","55726","58659","4"
"875","CD3+","CD3+","Live","lot 1349_B5_B05.fcs","Miami","lot 1349_B5_B05","2","43886","55726","5"
"876","CD4+","CD4+","CD3+","lot 1349_B5_B05.fcs","Miami","lot 1349_B5_B05","2","23283","43886","6"
"877","CD25+CD127-","CD25+CD127-","CD4+","lot 1349_B5_B05.fcs","Miami","lot 1349_B5_B05","2","818","23283","7"
"878","CCR4-CD45RO-","CCR4-CD45RO-","CD25+CD127-","lot 1349_B5_B05.fcs","Miami","lot 1349_B5_B05","2","65","818","8"
"879","CCR4+CD45RO-","CCR4+CD45RO-","CD25+CD127-","lot 1349_B5_B05.fcs","Miami","lot 1349_B5_B05","2","16","818","9"
"880","CCR4-CD45RO+","CCR4-CD45RO+","CD25+CD127-","lot 1349_B5_B05.fcs","Miami","lot 1349_B5_B05","2","69","818","10"
"881","CCR4+CD45RO+","CCR4+CD45RO+","CD25+CD127-","lot 1349_B5_B05.fcs","Miami","lot 1349_B5_B05","2","668","818","11"
"882","CCR4-DR-","CCR4-DR-","CD25+CD127-","lot 1349_B5_B05.fcs","Miami","lot 1349_B5_B05","2","137","818","12"
"883","CCR4+DR-","CCR4+DR-","CD25+CD127-","lot 1349_B5_B05.fcs","Miami","lot 1349_B5_B05","2","300","818","13"
"884","CCR4-DR+","CCR4-DR+","CD25+CD127-","lot 1349_B5_B05.fcs","Miami","lot 1349_B5_B05","2","13","818","14"
"885","CCR4+DR+","CCR4+DR+","CD25+CD127-","lot 1349_B5_B05.fcs","Miami","lot 1349_B5_B05","2","368","818","15"
"886","","All cells","","lot 1349_B6_B06.fcs","Miami","lot 1349_B6_B06","3","100000","","1"
"887","","Lymphocytes","All cells","lot 1349_B6_B06.fcs","Miami","lot 1349_B6_B06","3","60025","100000","2"
"888","","Singlets","Lymphocytes","lot 1349_B6_B06.fcs","Miami","lot 1349_B6_B06","3","59667","60025","3"
"889","","Live","Singlets","lot 1349_B6_B06.fcs","Miami","lot 1349_B6_B06","3","56683","59667","4"
"890","CD3+","CD3+","Live","lot 1349_B6_B06.fcs","Miami","lot 1349_B6_B06","3","45049","56683","5"
"891","CD4+","CD4+","CD3+","lot 1349_B6_B06.fcs","Miami","lot 1349_B6_B06","3","23944","45049","6"
"892","CD25+CD127-","CD25+CD127-","CD4+","lot 1349_B6_B06.fcs","Miami","lot 1349_B6_B06","3","1057","23944","7"
"893","CCR4-CD45RO-","CCR4-CD45RO-","CD25+CD127-","lot 1349_B6_B06.fcs","Miami","lot 1349_B6_B06","3","112","1057","8"
"894","CCR4+CD45RO-","CCR4+CD45RO-","CD25+CD127-","lot 1349_B6_B06.fcs","Miami","lot 1349_B6_B06","3","22","1057","9"
"895","CCR4-CD45RO+","CCR4-CD45RO+","CD25+CD127-","lot 1349_B6_B06.fcs","Miami","lot 1349_B6_B06","3","88","1057","10"
"896","CCR4+CD45RO+","CCR4+CD45RO+","CD25+CD127-","lot 1349_B6_B06.fcs","Miami","lot 1349_B6_B06","3","835","1057","11"
"897","CCR4-DR-","CCR4-DR-","CD25+CD127-","lot 1349_B6_B06.fcs","Miami","lot 1349_B6_B06","3","239","1057","12"
"898","CCR4+DR-","CCR4+DR-","CD25+CD127-","lot 1349_B6_B06.fcs","Miami","lot 1349_B6_B06","3","386","1057","13"
"899","CCR4-DR+","CCR4-DR+","CD25+CD127-","lot 1349_B6_B06.fcs","Miami","lot 1349_B6_B06","3","14","1057","14"
"900","CCR4+DR+","CCR4+DR+","CD25+CD127-","lot 1349_B6_B06.fcs","Miami","lot 1349_B6_B06","3","418","1057","15"
"901","","All cells","","lot 1369_B7_B07.fcs","Miami","lot 1369_B7_B07","1","100000","","1"
"902","","Lymphocytes","All cells","lot 1369_B7_B07.fcs","Miami","lot 1369_B7_B07","1","63583","100000","2"
"903","","Singlets","Lymphocytes","lot 1369_B7_B07.fcs","Miami","lot 1369_B7_B07","1","63206","63583","3"
"904","","Live","Singlets","lot 1369_B7_B07.fcs","Miami","lot 1369_B7_B07","1","60045","63206","4"
"905","CD3+","CD3+","Live","lot 1369_B7_B07.fcs","Miami","lot 1369_B7_B07","1","46063","60045","5"
"906","CD4+","CD4+","CD3+","lot 1369_B7_B07.fcs","Miami","lot 1369_B7_B07","1","28168","46063","6"
"907","CD25+CD127-","CD25+CD127-","CD4+","lot 1369_B7_B07.fcs","Miami","lot 1369_B7_B07","1","2268","28168","7"
"908","CCR4-CD45RO-","CCR4-CD45RO-","CD25+CD127-","lot 1369_B7_B07.fcs","Miami","lot 1369_B7_B07","1","827","2268","8"
"909","CCR4+CD45RO-","CCR4+CD45RO-","CD25+CD127-","lot 1369_B7_B07.fcs","Miami","lot 1369_B7_B07","1","83","2268","9"
"910","CCR4-CD45RO+","CCR4-CD45RO+","CD25+CD127-","lot 1369_B7_B07.fcs","Miami","lot 1369_B7_B07","1","409","2268","10"
"911","CCR4+CD45RO+","CCR4+CD45RO+","CD25+CD127-","lot 1369_B7_B07.fcs","Miami","lot 1369_B7_B07","1","949","2268","11"
"912","CCR4-DR-","CCR4-DR-","CD25+CD127-","lot 1369_B7_B07.fcs","Miami","lot 1369_B7_B07","1","1114","2268","12"
"913","CCR4+DR-","CCR4+DR-","CD25+CD127-","lot 1369_B7_B07.fcs","Miami","lot 1369_B7_B07","1","999","2268","13"
"914","CCR4-DR+","CCR4-DR+","CD25+CD127-","lot 1369_B7_B07.fcs","Miami","lot 1369_B7_B07","1","15","2268","14"
"915","CCR4+DR+","CCR4+DR+","CD25+CD127-","lot 1369_B7_B07.fcs","Miami","lot 1369_B7_B07","1","140","2268","15"
"916","","All cells","","lot 1369_B8_B08.fcs","Miami","lot 1369_B8_B08","2","100000","","1"
"917","","Lymphocytes","All cells","lot 1369_B8_B08.fcs","Miami","lot 1369_B8_B08","2","62883","100000","2"
"918","","Singlets","Lymphocytes","lot 1369_B8_B08.fcs","Miami","lot 1369_B8_B08","2","62509","62883","3"
"919","","Live","Singlets","lot 1369_B8_B08.fcs","Miami","lot 1369_B8_B08","2","59383","62509","4"
"920","CD3+","CD3+","Live","lot 1369_B8_B08.fcs","Miami","lot 1369_B8_B08","2","45243","59383","5"
"921","CD4+","CD4+","CD3+","lot 1369_B8_B08.fcs","Miami","lot 1369_B8_B08","2","27583","45243","6"
"922","CD25+CD127-","CD25+CD127-","CD4+","lot 1369_B8_B08.fcs","Miami","lot 1369_B8_B08","2","2164","27583","7"
"923","CCR4-CD45RO-","CCR4-CD45RO-","CD25+CD127-","lot 1369_B8_B08.fcs","Miami","lot 1369_B8_B08","2","718","2164","8"
"924","CCR4+CD45RO-","CCR4+CD45RO-","CD25+CD127-","lot 1369_B8_B08.fcs","Miami","lot 1369_B8_B08","2","88","2164","9"
"925","CCR4-CD45RO+","CCR4-CD45RO+","CD25+CD127-","lot 1369_B8_B08.fcs","Miami","lot 1369_B8_B08","2","427","2164","10"
"926","CCR4+CD45RO+","CCR4+CD45RO+","CD25+CD127-","lot 1369_B8_B08.fcs","Miami","lot 1369_B8_B08","2","931","2164","11"
"927","CCR4-DR-","CCR4-DR-","CD25+CD127-","lot 1369_B8_B08.fcs","Miami","lot 1369_B8_B08","2","1025","2164","12"
"928","CCR4+DR-","CCR4+DR-","CD25+CD127-","lot 1369_B8_B08.fcs","Miami","lot 1369_B8_B08","2","982","2164","13"
"929","CCR4-DR+","CCR4-DR+","CD25+CD127-","lot 1369_B8_B08.fcs","Miami","lot 1369_B8_B08","2","16","2164","14"
"930","CCR4+DR+","CCR4+DR+","CD25+CD127-","lot 1369_B8_B08.fcs","Miami","lot 1369_B8_B08","2","141","2164","15"
"931","","All cells","","lot 1369_B9_B09.fcs","Miami","lot 1369_B9_B09","3","100000","","1"
"932","","Lymphocytes","All cells","lot 1369_B9_B09.fcs","Miami","lot 1369_B9_B09","3","63581","100000","2"
"933","","Singlets","Lymphocytes","lot 1369_B9_B09.fcs","Miami","lot 1369_B9_B09","3","63205","63581","3"
"934","","Live","Singlets","lot 1369_B9_B09.fcs","Miami","lot 1369_B9_B09","3","60044","63205","4"
"935","CD3+","CD3+","Live","lot 1369_B9_B09.fcs","Miami","lot 1369_B9_B09","3","45781","60044","5"
"936","CD4+","CD4+","CD3+","lot 1369_B9_B09.fcs","Miami","lot 1369_B9_B09","3","27766","45781","6"
"937","CD25+CD127-","CD25+CD127-","CD4+","lot 1369_B9_B09.fcs","Miami","lot 1369_B9_B09","3","2106","27766","7"
"938","CCR4-CD45RO-","CCR4-CD45RO-","CD25+CD127-","lot 1369_B9_B09.fcs","Miami","lot 1369_B9_B09","3","857","2106","8"
"939","CCR4+CD45RO-","CCR4+CD45RO-","CD25+CD127-","lot 1369_B9_B09.fcs","Miami","lot 1369_B9_B09","3","36","2106","9"
"940","CCR4-CD45RO+","CCR4-CD45RO+","CD25+CD127-","lot 1369_B9_B09.fcs","Miami","lot 1369_B9_B09","3","462","2106","10"
"941","CCR4+CD45RO+","CCR4+CD45RO+","CD25+CD127-","lot 1369_B9_B09.fcs","Miami","lot 1369_B9_B09","3","751","2106","11"
"942","CCR4-DR-","CCR4-DR-","CD25+CD127-","lot 1369_B9_B09.fcs","Miami","lot 1369_B9_B09","3","1121","2106","12"
"943","CCR4+DR-","CCR4+DR-","CD25+CD127-","lot 1369_B9_B09.fcs","Miami","lot 1369_B9_B09","3","843","2106","13"
"944","CCR4-DR+","CCR4-DR+","CD25+CD127-","lot 1369_B9_B09.fcs","Miami","lot 1369_B9_B09","3","14","2106","14"
"945","CCR4+DR+","CCR4+DR+","CD25+CD127-","lot 1369_B9_B09.fcs","Miami","lot 1369_B9_B09","3","128","2106","15"
